children's clothes shop,"['baby clothing store', 'baby store', ""children's clothing store""]"
school supply shop,"['educational supply store', 'school supply store']"
skate park,['skateboard park']
salvage dealer,"['salvage yard', 'junk car buyer', 'auto auction', 'online auction', 'junkyard']"
rest home,"['elder care', 'retirement home']"
agricultural organisation,['agricultural service']
gift basket shop,['gift basket store']
live music bar,"['musician', 'live music venue', 'jazz club', 'blues club']"
farm equipment repair shop,"['farm equipment supplier', 'lawn and garden supplies', 'farm equipment repair service', 'lawn mower store', 'tractor repair shop']"
bait & tackle shop,"['fishing store', 'bait shop']"
tile manufacturer,"['granite supplier', 'stone supplier']"
personal injury lawyer,"['medical malpractice attorney', 'social security attorney', 'personal injury attorney']"
employment consultant,['college placement consultant']
agricultural seed store,['seed supplier']
handicraft museum,"['sculpture museum', 'museum', ""children's museum"", 'history museum']"
knife store,['cutlery store']
voluntary organisation,['volunteer organization']
comic book shop,['comic book store']
glass industry,['glass and mirror shop']
pitch and putt course,"['miniature golf course', 'golf instructor', 'private golf course', 'golf club', 'golf course builder', 'public golf course']"
printer ink refill shop,"['toner cartridge supplier', 'ink supplier', 'printer ink']"
diving centre,"['scuba tour agency', 'dive shop', 'scuba instructor']"
second-hand cd shop,"['used cd store', 'record store']"
financial advisor,"['retirement planning', 'financial consultant', 'financial planner']"
architectural model maker,['model design company']
shipping and mailing service,"['shipping service', 'shipping company', 'courier service', 'mailing service']"
sports card shop,"['soccer store', 'sports memorabilia store', 'collectibles store', 'sports card store', 'sporting goods store', 'sportswear store']"
learner driver training area,['driving school']
musical instrument manufacturer,"['musician', 'drum store', 'musical instrument rental service', 'used musical instrument store', 'guitar store', 'musical instrument store', 'violin shop', 'sheet music store', 'music store']"
campervan and caravan rental agency,"['mobile home rental agency', 'rv rental agency']"
cane furniture store,"['outdoor furniture store', 'wicker store']"
packaging contractors and services,['courier service']
coffee vending machine,['vending machine supplier']
theater supply store,"['movies', 'movie theater']"
flamenco dance store,"['dance store', 'dance apparel', 'dance clothing']"
fencing salon,"['fencing', 'fence contractor']"
fitness centre,"['health club', 'gym']"
christian college,"['christian university', 'college']"
car and motor insurance agency,"['auto insurance agency', 'independent insurance agency', 'truck insurance', 'scooter insurance', 'car insurance', 'motorcycle insurance agency']"
architectural and engineering model maker,['model design company']
property rental agency,"['real estate rental agency', 'real estate agency', 'real estate broker']"
carport and pergola builder,"['gazebo builder', 'patio contractor']"
debt collecting,"['debt recovery', 'debt collection', 'collection agency', 'debt collector']"
vaporizer store,['electronic cigarettes']
textile merchant,"['fabric wholesaler', 'quilt shop', 'fabric store', 'sewing shop']"
knife shop,['cutlery store']
african goods shop,"['african food', 'african dining', 'african goods store']"
casket service,"['cremation service', 'funeral services']"
mobile phone repair shop,"['cell phone repair', 'screen repair service', 'cell phone batteries']"
canoe & kayak shop,['canoe and kayak store']
indian takeaway,"['indian reservation', 'indian restaurant', 'takeout restaurant']"
blood bank,"['blood donation center', 'donations center']"
movie rental store,"['video store', 'dvd store']"
hunting and fishing store,"['fishing camp', 'fishing store']"
fibreglass supplier,['fiberglass supplier']
general practice lawyer,['general practice attorney']
car accessories store,"['automobile accessories', 'auto accessories', 'auto parts store', 'car battery store', 'racing car parts store', 'car accessories']"
meat dish restaurant,['steak house']
play school,"['kindergarten', 'preschool']"
clock watch maker,"['clock repair', 'clock store', 'watch repair service']"
small plates restaurant,"['spanish restaurant', 'tapas restaurant']"
army & navy surplus shop,"['surplus store', 'army and navy store', 'military surplus store']"
labour relations lawyer,"['employment attorney', 'labor relations attorney']"
lighting shop,"['exterior lighting', 'interior lighting', 'dock power lighting', 'lighting store', 'lamp shade supplier', 'lamp store']"
postbox supplier,"['mailbox rental service', 'mailbox supplier']"
dairy products supplier,['dairy supplier']
athletic park,['athletic field']
sports nutrition shop,['vitamin and supplements store']
old age home,"['elder care', 'group home', 'retirement home']"
plumbers' merchant,['plumbing supply store']
denture care centre,['denture care center']
std clinic,"['free clinic', 'std testing service', ""women's health clinic"", 'reproductive health clinic', 'hiv testing center']"
atm,['atm machines']
southwestern restaurant (us),"['latin american restaurant', 'mexican restaurant', 'mexican goods store']"
racing car parts shop,"['auto parts store', 'racing car parts store', 'car accessories']"
mineral water company,['bottled water supplier']
boat maintenance,"['boat yard', 'boat repair shop']"
caravan park,"['rv park', 'camp', 'cabins and lodging', 'mobile home park']"
dvd shop,['dvd store']
landscape gardener,"['landscape designer', 'landscape and hardscape', 'landscaper', 'landscape architect']"
yacht dealer,"['boat dealer', 'yacht broker']"
garden centre,"['garden center', 'bonsai plant supplier', 'plant nursery']"
stereo rental shop,"['car stereo store', 'car audio store', 'stereo store', 'car audio shop']"
